2015-10-27 14:52:43,817 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-io/2.3.2/plexus-io-2.3.2.pom
2015-10-27 14:52:43,879 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-io/2.3.2/plexus-io-2.3.2.pom
2015-10-27 14:52:43,949 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/apache/commons/commons-compress/1.9/commons-compress-1.9.pom
2015-10-27 14:52:44,022 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/apache/commons/commons-compress/1.9/commons-compress-1.9.pom
2015-10-27 14:52:44,096 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-interpolation/1.21/plexus-interpolation-1.21.pom
2015-10-27 14:52:44,166 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-interpolation/1.21/plexus-interpolation-1.21.pom
2015-10-27 14:52:44,240 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-io/2.4.1/plexus-io-2.4.1.pom
2015-10-27 14:52:44,302 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-io/2.4.1/plexus-io-2.4.1.pom
2015-10-27 14:52:44,372 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/commons-io/commons-io/2.2/commons-io-2.2.pom
2015-10-27 14:52:44,448 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/commons-io/commons-io/2.2/commons-io-2.2.pom
2015-10-27 14:52:44,508 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/apache/commons/commons-parent/24/commons-parent-24.pom
2015-10-27 14:52:44,598 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/apache/commons/commons-parent/24/commons-parent-24.pom
2015-10-27 14:52:44,672 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-archiver/2.9/plexus-archiver-2.9.pom
2015-10-27 14:52:44,736 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-archiver/2.9/plexus-archiver-2.9.pom
2015-10-27 14:52:44,802 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-io/2.4/plexus-io-2.4.pom
2015-10-27 14:52:44,862 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-io/2.4/plexus-io-2.4.pom
2015-10-27 14:52:44,951 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/com/thoughtworks/xstream/xstream/1.4.4/xstream-1.4.4.pom
2015-10-27 14:52:45,014 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/com/thoughtworks/xstream/xstream/1.4.4/xstream-1.4.4.pom
2015-10-27 14:52:45,114 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/com/thoughtworks/xstream/xstream-parent/1.4.4/xstream-parent-1.4.4.pom
2015-10-27 14:52:45,186 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/com/thoughtworks/xstream/xstream-parent/1.4.4/xstream-parent-1.4.4.pom
2015-10-27 14:52:45,256 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/apache/maven/shared/maven-filtering/1.3/maven-filtering-1.3.pom
2015-10-27 14:52:45,316 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/apache/maven/shared/maven-filtering/1.3/maven-filtering-1.3.pom
2015-10-27 14:52:45,378 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/apache/maven/shared/maven-shared-utils/0.6/maven-shared-utils-0.6.pom
2015-10-27 14:52:45,444 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/apache/maven/shared/maven-shared-utils/0.6/maven-shared-utils-0.6.pom
2015-10-27 14:52:45,514 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-utils/3.0.18/plexus-utils-3.0.18.pom
2015-10-27 14:52:45,578 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-utils/3.0.18/plexus-utils-3.0.18.pom
2015-10-27 14:52:45,646 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-interpolation/1.19/plexus-interpolation-1.19.pom
2015-10-27 14:52:45,711 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-interpolation/1.19/plexus-interpolation-1.19.pom
2015-10-27 14:52:45,818 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/apache/maven/shared/maven-mapping/1.0/maven-mapping-1.0.pom
2015-10-27 14:52:45,885 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/apache/maven/shared/maven-mapping/1.0/maven-mapping-1.0.pom
